,Unnamed: 0,comment
2695,2695,"Padahal gw belum nonton videonya, baru liat tumbnail uda ngembang aja neh mata, soalnya kebayang obrolanya pasti mengandung bawang. Siapin mental dah buat bahan renungan sbelum tidur."
2696,2696,Beruntungnya Nada punya 2 .papa ayah
2697,2697,"Brati nada yg harusnya nyempetin seminggu sekali ke Bandung samperin ayahnya, atau sempet ngomong kangen ke ayah. Biar ayah ga capek2 kepikiran dan perjalanan jauh ke bandung"
2698,2698,Maaf dalam hatiku  ada doa Azka nada jodoh🥰
2699,2699,Mz ben orangx sungkanan respect bgt
2700,2700,"thanks om ded, i think this is the best your show"
2701,2701,Mirip banget sama ayahnya ❤❤❤
2702,2702,👍👍👍👍👍👍👍👍👍👍👍
2703,2703,Sukaaaa bangetttt mantenginnnyaaaa  ❤❤❤sehatt²  slaluu 🤲🫰❤
2704,2704,Ini hangat
2705,2705,Beben ini basisnya T-Five kan ya?
2706,2706,Rindu Ayah.
2707,2707,Enak banget liat obrolan bgtu... Santai
2708,2708,Seneng bgt obrolan ini.
2709,2709,w😱w... ayahnya nada mirip sangat sama nada !
2710,2710,👍
2711,2711,40.01 mickey mouse berantem
2712,2712,aku kira nada anak nya kak Sabrina......
2713,2713,aaaa mellow bangett
2714,2714,Mending liat ini dari pada liat berita Agus
2715,2715,"Pantas kepala om deddy makin besar atas nya, karena nada nyanyi2 jam 11 malam kencang🤣🤣"
2716,2716,Aaahhhh ikut bahagia liat podcast kali ini. Orang2 baik berkumpul 💛🙏
2717,2717,Om.dedi sehat selalu panjang umur. Terima kasih banyak om dedi.terima kasih banyak.sudah menjadi papah the best .dan atas kebaikannya
2718,2718,"Gw ngerti perasaan ayah kandung Nada kenapa gak mau dibantu, kayak gw aja minta tolong sama orang tua beratnya kayak beban seumur hidup apalagi sama kenalan biasa.."
2719,2719,Masyaallah....
2720,2720,"OM, TOLONG BAHAS CAM MANA ORANG TIDAK PUNYA 2 TANGAN MEMPERKAOS MAHASISWI TANPA DIBANTU."
2721,2721,Nada beruntung bgt dikelilingi org2 baik ☺️
2722,2722,Padahal gak sampai 1 jam durasinya. Tapi terasa lamaaaaaaa banget mengikuti obrolan mereka. Seakan akan ikut dalam kehidupan mereka. Sehat² selalu kalian ❤
2723,2723,Saya kok jadi nangis yaa..
2724,2724,It's family time~
2725,2725,🥺🥺🥺
2726,2726,dua orang tua keren
2727,2727,Itu bukan bang obing?
2729,2729,"Sehat selalu untuk semua,,mas deddy,,mas bheben,,nada"
2730,2730,doakan juga ya gaes. papanya kakek ku tenang di sisi tuhan yang maha esa
2731,2731,"Enak bgt denger podcast ini, Ademm rasanya"
2732,2732,"keren, campur aduk rasanya nonton podcast. Haru, Senang campur bangga sama om ded dan ayah nada"
2733,2733,Nada punya ayah yg hebat dan papa yg luar biasa
2734,2734,"MasyaAllah """
2735,2735,akhirnya gigi nada dirapikan ya... apa ada cerita kenapa nunggu besar baru dirapikan?
2736,2736,Mulai menit k 15:00 nangis 😭 aq bisa ngrasain betapa sayangnya ben k nada 😭 untung d jagain keluarga besar DC yg super baik bgt akhirnya ben merelakan demi masa depan putrinya ❤
2737,2737,dua orang ayah Nada adalah sosok ayah yang hebat 👍👍👍Nada harus jadi anak hebat ...
2738,2738,Adem banget dgr obrolan mereka ❤
2739,2739,Gue netesin air mata ketika nyanyiin lagu Love of my life 😢❤
2740,2740,22 nya ayah nada kok
2741,2741,Bheben sediiiiiihhh
2742,2742,Love bangett belajar banyak banget w dari eps ini ahhh ❤️❤️
2743,2743,Aku iri sama episode ini Abah ku Uda meninggal jadi ga bisa ngobrol bareng lagi
2744,2744,"Cowok mau deketin nada mikir 5x lipet, mikir ngadepin azka, dedi Corbuzier, Sabrina, Beben, dan bundanya"
2745,2745,Harusnya ke pod hub.. Jadi penasaran expresi Vidi ketemu ayah nada 😮❤❤❤
2746,2746,ni yg kemaren di ig pd ngatain ayahnya nada yg bilang ayahnya slama ini kemna ajalah.. pas nada fam baru dipost lah apalahh.... pada gk ngotak yaaa.... gk pernah ngikutin om ded dan nada tp bnyak omong.... pdhal om ded sering bilang kl ayahnya nada sakit 🥱
2747,2747,HARMONIS BGT MEREKA SEMUA😊
2748,2748,Papa nada muslim kah ? Kog bahas sholat?
2749,2749,T-five band masa² wkt SMA dlu lagu paling yg sering sy request mnta ke radio. ... Brti sy setua ini wkt berlalu bgtu cepat
2750,2750,Keren Azka😂😂😂❤
2751,2751,"Kelihatan bgt om deddy sangat menghormati pak bheben ,respect om deddy terbaik lah🎉💪🔥 sehat selalu keluarga kalian 🙏"
2752,2752,Seharusnya nada yg nyamperin kebpknya.paling tdk 2 minggu sekali.
2753,2753,"Salut untuk om Dedd yang menunjukkan kasih sayang sebagai orang tua angkat, dan juga untuk ayah kandung Nada yang tetap hadir mendukung. Kehangatan dan kebersamaan seperti ini benar-benar inspiratif!"
2754,2754,"kirain banyak bawangnya ini video, ternyata happy nontonnya "
2755,2755,azka gg emang dah 
2756,2756,Bang undang fuji dan aisar Khaled dari malaysia dong  pasti rame tuh
2757,2757,Mas beben.. si ganteng dari tfive..
2758,2758,Beruntung bangat nada ❤
2759,2759,Jalan ALLAH SWT pasti nya yg terbaik....❤❤❤❤ bahagia selalu buat kt semua
2760,2760,❤❤
2761,2761,"Pantesss putih nada,ayahnya outihh bangeett"
2762,2762,Pas nonton sampe akhir sedih juga dengerny😢
2763,2763,Masih baca thumb nile nya aja udah meleleh air mata ku
2764,2764,Genetik gabisa bohong ya. Mukanya mirip 😂
2765,2765,"Keren om ded, kayanya ya  om ded bnyak nolong orang moga sukses Trus om ded,ya d bikin in podhub podcast 
Moga nada juga ada perhatian nnya buat Ayah sama papa nya 
Beruntung skali nada punya Ayah dan papa"
2766,2766,Laki laki tidak bercerita
2767,2767,ini ada pertemuan ayah kadung dan ayah angkat yg paling asik kayak sodara jdi seru
2768,2768,"Please Nanda jangan begitu janganlah malu kiss ayahmu😢, beliau berharap di peluk dan di kiss anak perempuannya, aku nontonnya nangis di detik2 terahir😭 aku rindu ayahku yg dulu deket banget tempat bercerita dan berbagi, tapi Allah lebih sayang ayahku😢"
2769,2769,nada ini keturunan😂 chinese bukan ?bukan rasis sekedar bertanya ya guys🙏🙏🙏❤️❤️
2770,2770,cakep banged nada sekarang
2771,2771,ya ampunnn kisah nada sedih bgt sumpah sm ayahnya ben wkt era sakit2an..kyny kl dibikin film nangis kejer deh gueee
2772,2772,endingnya 🤣🤣🤣🤣
2773,2773,"Semoga niat baik om Deddy untuk membantu Nada, dilancarkan dan dimudahkan.
Aamiin.
🙏"
2774,2774,"kan udh dibilang om, laki laki itu tidak bercerita kecuali yang itu tuh 🗿"
2775,2775,wholesome sekali podcast ini
2776,2776,"Beben T Five , dulu sering ketemu di Fame Station Bandung 😂😂"
2777,2777,"Real sakit kayak didrakor😢, semoga sehat selalu yaa,"
2778,2778,Nada anak baik.....senang punya papa dan ayah yg selalu menyayangi
2779,2779,Beruntung punya 2 papa hebat kamu nada
2780,2780,Kapan bisa potbar sama om dedy..
2781,2781,Ayah dan Papa Terhebat👍😍❤️
2782,2782,Jangan malu untuk mencium org tua kita selagi ada kesempatan...karena sakit sekali jika ketika kita rindu ingin mencium org tua kita tapi sudah tiada...😥
2783,2783,22.33 👍👍👍👍👍
2784,2784,Orang tua hebat melahirkan anak yg hebat...😊
2785,2785,Anakku juga namanya Nadaa
2786,2786,😩😩😩 manis banget dua bapaknya Nada ini ❤️‍🔥
2787,2787,Ko ga tinggal breng sm nada jg bunda nya?
2788,2788,Nada enak y punya dua ayah yg sangat menyayangi
2789,2789,fix....seperti biasa...media berita selebriti...lgs comot & tulis ulang narasi dr podcast ini... 😂
2790,2790,Kalian berdua luar biasa…*salut
2791,2791,"MULYA BANGET OM DEDI INI, PESAN UNTUK NADA JANGAN SIA2 KAN KEDUA AYAH NYA."
2792,2792,Persis kaya almarhum bapaku..tumor otak malah ada cairan di kepalanya..operasi 3x..sampe ganti2 rumah sakit..sering lupaan juga..parahnya karena ngeyel..pengen vakskn covid..padahal udah bisa naik motor..gara2 temen2 suruh vaksin
2793,2793,Nada adalah contoh orang yg bersyukur dengan segala keadaan
2794,2794,Hadir
2795,2795,"Nada mirip bgt 11 12 sm keponakan aku, wajah suara ketawa nya.. Cm beda nasib aja.. Mudhan Allah SWT bs mmperbaiki nasibnya kya Nada juga.. Amiiin.."
2796,2796,"Di momen ini,,haru y.."
2797,2797,Panutan banget om ded dari dulu . selalu ngikutin dari acara hitam putih 😢 semoga kedepannya bisa jadi om ded 😊😊
2798,2798,Semoga niat baik keihklasan om ded dan mas beben semoga memjadi ibadah dan amal merka.
2799,2799,"Tau T Five dan bbrp lagunya, tapi gak tau personilnya"
2800,2800,"Beruntung sekali Nada.

Ada Kakak dan Papa yg luar biasa...."
2801,2801,Ayah nya nada kaya ayahku .linglung padahal masih muda😢
2802,2802,"09:01
Nari malah bukan ke nyanyi dia. 

Emang sekarang Nada nyanyi, Pak? Nada nariiiii, Pak. 

Beneran ya, emang ada bagian yg lupa. 
Syafakallah, Pak ..."
2803,2803,Nada makin cantik aja❤❤❤
2804,2804,"ini podcast isinya gak ada nangis2an tapi gua nontonnya malah nangis.. ntah kenapa tiap ayahnya nada ngomong ttg nada gua yg terharu, apalagi ayahnya nada segitu sungkan dan berterimakasih nya ke om dedy 😭😭😭😭"
2805,2805,"saya seorang ayah yang mempunyai 2 putri di rumah dan seorang ayah ga akan pernah merasakan ketakutan yang teramat sangat kalo mempunyai anak perempuan,
plissss anaku jangan terlalu cepatlah kalian dewasa 😂😂😂"
2806,2806,"Iya tau dr awal jg prnh dksh tau, smnjak sm om ded. Biaya ortuny dbntu om ded, tp kekny sekrg udh pure nada yg bntu"
2807,2807,njir mirip banget bapanya nada
2808,2808,2 sosok ayah yang saling melengkapi untuk mendidik anak ....
2809,2809,"🍉🇮🇩 Love of my life, gambaran dari cintanya ayah Nada.. ❤❤"
2810,2810,"Om dedy.. Hebat.. Keluarga, hebat.... Tidak smua memiliki 2 bapak yg seperti ini..."
2811,2811,nada beruntung punya KK kyk Aska. punya papah dan ayah yg baik. punya bunda dan kak Sabrina yg baik juga. beruntung di kelilingi dan di jaga org baik
2812,2812,Duh netes lagi 😢😅
2813,2813,Jadi lucu ya pas bagian nyanyinya
2814,2814,Clipers2.. Tolong naikin lagu lagu tfive. 🙏
2815,2815,Orang baik akan Allah balas dengan Kebaikan❤
2816,2816,"Beruntung banget Nada,punya ayah,punya papa jg,punya kakak Azka yg jagain,semoga kalian sll bahagiaa"
2817,2817,YaAllah kang beben TFive 😢
2818,2818,"Agak terharu sm ayah nada, kerasa bgt tatapan sedih haru dan bahagia nya yang kecampur aduk."
2819,2819,"Nada nih dibanding 3 tahun lalu sekarang lebih berisi dan makin cantik. 
Saya suka pause video pas ada dianya kalau di acara pudhub, karna asli Se gemes itu muka Skrang 😂 kyaknya saya sedikit ada rasa deh ke nada wkwk.
Tapi disini kenapa sperti bungkuk gtu ya? Syang bgt tuh semoga nada baca ini trus di benerin posisi duduknya biar makin perfect lagi😊"
2820,2820,"didikkan jmn dulu..sm jmn sekarang sngt jauh berbeda,. sngt tepat nada..di angkt ank sm om dedi..dn bp nya nada sngt baik..sehat,, buat om dedi sekeluarga...dn buat nada ke depan nya tmbh sukses..Aamiin..ya  robal Aalamiin...🤲"
2821,2821,"ya ALLAH,,bahagianya kluarga ini"
2822,2822,Dibuat film bagus sih kayaknya 😅
2823,2823,menyenangkan sekali obrolan iniiii❤❤❤
2824,2824,Terharu ngelihat anak sama ayahnya
2825,2825,keren .. beben gak memanfaatkam keadaan .. contoh hebat seorang ayah .. dan menitipkan dengan papa yg hebaaat ❤❤❤❤
2826,2826,Ya allah gw nonton ini senyum senyum bahagia tiba tiba kok netes air mata.. Gw ajah bahagia banget liat nada di sayang di lindungin keluarga om ded.. Gmn orang tua nada ya.. Gmn perasaan bahagia nya liat nada sekarang...
2827,2827,Om dedi memang baik sudah terbukti dan banyak teman dan membantu teman...sehat selalu aamiin
2828,2828,Ternyata nada mirip bspaknya yah
2829,2829,Nada punya ayah yang berjuang dan Ayah yang menjaga.
2830,2830,Ni bener2 Nada disayang bgt ya
2831,2831,Dedy memang luar biasa ' saya salut sama jiwa nya Dedy gorbuzir
2832,2832,Sehat terus buat Beben ayahnya nada.. semoga t-five jg bisa eksis LG di musik Indonesia
2833,2833,Barakallah untuk semuanyaa ... ❤❤
2834,2834,22:15 the real pria tidak bercerita 🔥
2835,2835,Nada putih bngt yaaaa.....
2836,2836,Dua orang laki2 yang sayang banget sama anak perempuannya❤❤❤ 🎉🎉
2837,2837,Enak nya punya dua orang tua ayah dan papa beruntung nya nada bersyukur punya papa ayah kakak azka ka sabrina yg menjaga nada dengan sepenuh hati
2838,2838,"42:10 moment excise yg ditunggu² sama Om Ded ... (Laa Dida dida3x more than word) 🤣🤣🤣 Brasa keluar banget yaa Om KHODAMnya 🤭👍🏻 hihihii
Masyaallah tabarokallah Nada, berbahagia dan bruntung banget ... Cus bisa makin grow Up karya brsama Ayah juga Papahnya nich, semangat jangan sia2in moment kebersamaan yg udh dimiliki yaa 👍🏻"
2839,2839,"jadi inget almarhum bokap kena tumor otak, 9 bln berjuang 😢"
2840,2840,Pasti ayah nada ga enak kalo minta tolong macam2. Sebab anaknya diurus aja dia udah merasa berhutang budi.
2841,2841,balikin gak tuh .hahaha
2842,2842,REALLLLL ORANG YG TAU TERIMA KASIHHHHHH 🥺🥺🥺🥺 jadi terharu banget liatnya 🥹🥹🥹🥹
2843,2843,"Om Ded bener² bisa merasakan jadi seorang Pria  menjaga perasaan tanpa menjatuhkan keren Om..,semoga Ayah dan Papah Nada sehat dan panjang umur 🙏🏽😇"
2844,2844,"Azka keren bgt y jadi kakak, jaga nada bgt. Salut sih sama om ded dengan pola asuh anak anakya ampe terbentuk sikap sikap seperti ini. Dan semangat ya ayah Ben, sehat sehat terus. Sering sering komunikasi sama nada ya"
2845,2845,Gw baru tahu Om Ded bukan ayah kandung nya Nada
2846,2846,"35:00 betul banget om ded, nangis2 pulang sambil laporan ke polisi.. ahahahahahaha"
2847,2847,Ini yang aku tunggu
2848,2848,❤😭❤️😭❤️😭
2849,2849,Enak nya nada punya papa punya ayah ❤
2850,2850,😎👍👍👍👍👍
2851,2851,"calon istriku juga kena tumor otak, 1 agustus kmaren meninggal setelah berjuang di ruang ICU sekitar 20 jam setelah operasi besar pengangkatan tumornya."
2852,2852,"Masyaalloh mas dedy dn aska menjaga nada bngt sy snenggggg bngt dengere smga ayah nada dn kluarga ms dedi sht sllu aamiin ,,"
2853,2853,"Melihat candaan mereka koq aku jd terharu ya.....,😢😢"
2854,2854,Om Ded Terbaik Memang.
2855,2855,agus suruh dengerin nih podcast
2856,2856,Saya salut dg prinsip Beben...sebagai seorang laki laki ga mau menyusahkan keluarga ataupun orang lain...tp saya lebih salut sama prilaku om Deddy...mau menerima dan mengangkat nada sebagai anaknya yg papah nya dia kenal dg baik... seorang teman yg baik...salut buat Om Deddy sama Beben 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
2857,2857,Nonton pas liat baru di post 32detik
2858,2858,"bener sih, LAKI-LAKI ITU NGGAK BERCERITA,, SEHAT2 OM BEBEN"
2859,2859,Noted menit ke 22.33
2860,2860,🎉🎉❤ kak nada bersukur di antara dua ayah yg sangat baik dan mnyayangi 😊
2861,2861,"Nada dan Azka juga cocok seperti saudara kandung adek kakak, begitu pun dengan Sabrina hampir sama persis dengan nada dari bentuk wajah. Sukses buat keluarga besar om Deddy dan ayah kandung nada, jalin terus silaturahminya."
2862,2862,Sehat² ayah nada❤
2863,2863,Beruntung sekali Nanda punya keluarga seperti itu
2864,2864,"Ayahnya gak ada manfaatin bgt, ini yang dinamakan MORAL 👍🏻, malah gak enakan orgnya walau dtg masa2 sulit, semoga Nada selalu jd anak berbakti utk kedua org tua kandungnya, dan selalu sayang sama papa Deddy"
2865,2865,Nada beruntung banget😢
2866,2866,"Seneng banget liatnya ya.. Ayah Nada tau diri, Nada juga sayang sama ayahnya, Om Ded terbaik sih.. semoga bisa terus harmonis tanpa drama2 yaaa"
2867,2867,47:58 terharu denger kata2 ayah dana
2868,2868,Mirip bgt plek ketiplek muka nada n ayahnya
2869,2869,"Semoga keduanya tetap menjadi ayah yg amanah,,
Buat mas dedy teruskan mendidik keras terhadap anak2nya"
2870,2870,"Kamu beruntung nada di kelilingi 2 orang laki2 yang hebat dan sayang sama kamu ❤❤❤ cintamu terpenuhi oleh 2 orang ini,.."
2871,2871,Ya allah 28:28 kok malah mewek.. Om Ded...Keren bisa didik nada yang bukan anak kandungnya. Tapi rasa dan cintanya kaya ayah kandung.
2872,2872,"anak baik, dpt rejeki punya 2 ayah baik, barakallahu fiikum"
2873,2873,"ati"" jgn sampai FA lihat video ini om..."
2874,2874,Selamat siang semua
2875,2875,Berkah om ded..slalu bantu sesama😊
2876,2876,Berkah om ded..slalu bantu sesama😊
2877,2877,"Lelaki itu emang dasarnya susah utk bercerita ya. Emang lelaki itu agak susah utk menceritakan masalahnya ke orang yg mereka cintai. Karna takut menyusahkan mereka, itu cara lelaki mencintai keluarganya."
2878,2878,"Nada orangnya rendah hati mn pinter lg Alhamdulillah ayah dan papa Dedi sayang banget
SMG ayah nada sehat terus Aamiin"
2879,2879,Baru ngeh klo nada anaknya bassist tfive
2880,2880,"Diantara The deddy ,deddy cahyadi, dedi desta, cuma dedi kempot yang bisa nyanyi."
2881,2881,"Semoga kang Bheben lekas pulih lagi kesehatannya. Terima kasih om Ded atas kebaikannya untuk Nada dan keluarga. Sukses selalu untuk Nada, makin dewasa makin cantik dan tetap humble."
2882,2882,Hangat banget😭
2883,2883,Agus sakit hati oom....!
2884,2884,Terharu bgt
2885,2885,"Makasih banyak PPh Dedi udah undang ngobrol sama ayah ,, bismillah semoga sehat selalu semuanya nada anak baik Alhamdulillah di kelilingi orang'' baik dan KK azka yang sangat sayang sama nada❤❤🎉"
2886,2886,Bahagia sllu sehat sllu buat semua nya..AMIIN
2887,2887,😂😂😂😅😅😅
2888,2888,ded angkat agus jd anak ded. abis angkat lu banting😆
2889,2889,Komen ah
2890,2890,Best of father
2891,2891,Kenapa kecil ya suaranya
2892,2892,Ayah nada ini org baik..
2893,2893,Masyallah sehat2 kalian. Amin
2894,2894,Persis kyk drama queen of tears.. Mami jiwon sakit kayak gini
2895,2895,Azka syg bneran ke nada. Kya kkak kandung ❤
2896,2896,ben hebat
2897,2897,Mks om ded
2898,2898,"Happy bgt liat Nada, punya 2 orang tua yg hebat 🤍🤍"
2899,2899,gus liat gus laki gini gus gus bagus oyy😂
2900,2900,Papah nada positif banget vibes nya
2901,2901,om ded sama anak perempuan lucu yaa😂
2902,2902,Basis T - Five Ayah nya
2903,2903,"Salut sama Ayah, papa dan kaka Azka saling menghormati, menghargai dan menyayangi satu dgn yg lain sehat2 semua utk klrg Ayah dan bunda beserta klrg om deddy seklrg"
2904,2904,ayah dan papah sama2 orang baik dan sayang nada
2905,2905,"Baru liat ini ayahnya.
Om ded yg amanah dan bnar2 ngbantu n ngrawat nada. Ayahnya pun gk ngrasa yg, saya loh ayah kandungnya. Saluttt. Sukses trus om ded."
2906,2906,"Bersyukurlah km nada bisa punya keluarga yg begitu protektifnya ke km mereka semua syg km , the best sih aska bisa sesayang  dan jaga banget km ❤"
