,Unnamed: 0.1,Unnamed: 0,comment
2745,2746,2746,ni yg kemaren di ig pd ngatain ayahnya nada yg bilang ayahnya slama ini kemna ajalah pas nada fam baru dipost lah apalahh pada gk ngotak yaaa gk pernah ngikutin om ded dan nada tp bnyak omong pdhal om ded sering bilang kl ayahnya nada sakit 
2746,2747,2747,harmonis bgt mereka semua
2747,2748,2748,papa nada muslim kah  kog bahas sholat
2748,2749,2749,tfive band masa wkt sma dlu lagu paling yg sering sy request mnta ke radio  brti sy setua ini wkt berlalu bgtu cepat
2749,2750,2750,keren azka
2750,2751,2751,kelihatan bgt om deddy sangat menghormati pak bheben respect om deddy terbaik lah sehat selalu keluarga kalian 
2751,2752,2752,seharusnya nada yg nyamperin kebpknyapaling tdk 2 minggu sekali
2752,2753,2753,salut untuk om dedd yang menunjukkan kasih sayang sebagai orang tua angkat dan juga untuk ayah kandung nada yang tetap hadir mendukung kehangatan dan kebersamaan seperti ini benarbenar inspiratif
2753,2754,2754,kirain banyak bawangnya ini video ternyata happy nontonnya
2754,2755,2755,azka gg emang dah
2755,2756,2756,bang undang fuji dan aisar khaled dari malaysia dong  pasti rame tuh
2756,2757,2757,mas beben si ganteng dari tfive
2757,2758,2758,beruntung bangat nada 
2758,2759,2759,jalan allah swt pasti nya yg terbaik bahagia selalu buat kt semua
2759,2760,2760,
2760,2761,2761,pantesss putih nadaayahnya outihh bangeett
2761,2762,2762,pas nonton sampe akhir sedih juga dengerny
2762,2763,2763,masih baca thumb nile nya aja udah meleleh air mata ku
2763,2764,2764,genetik gabisa bohong ya mukanya mirip 
2764,2765,2765,keren om ded kayanya ya  om ded bnyak nolong orang moga sukses trus om dedya d bikin in podhub podcast moga nada juga ada perhatian nnya buat ayah sama papa nya beruntung skali nada punya ayah dan papa
2765,2766,2766,laki laki tidak bercerita
2766,2767,2767,ini ada pertemuan ayah kadung dan ayah angkat yg paling asik kayak sodara jdi seru
2767,2768,2768,please nanda jangan begitu janganlah malu kiss ayahmu beliau berharap di peluk dan di kiss anak perempuannya aku nontonnya nangis di detik2 terahir aku rindu ayahku yg dulu deket banget tempat bercerita dan berbagi tapi allah lebih sayang ayahku
2768,2769,2769,nada ini keturunan chinese bukan bukan rasis sekedar bertanya ya guys
2769,2770,2770,cakep banged nada sekarang
2770,2771,2771,ya ampunnn kisah nada sedih bgt sumpah sm ayahnya ben wkt era sakit2ankyny kl dibikin film nangis kejer deh gueee
2771,2772,2772,endingnya 
2772,2773,2773,semoga niat baik om deddy untuk membantu nada dilancarkan dan dimudahkanaamiin
2773,2774,2774,kan udh dibilang om laki laki itu tidak bercerita kecuali yang itu tuh 
2774,2775,2775,wholesome sekali podcast ini
2775,2776,2776,beben t five  dulu sering ketemu di fame station bandung 
2776,2777,2777,real sakit kayak didrakor semoga sehat selalu yaa
2777,2778,2778,nada anak baiksenang punya papa dan ayah yg selalu menyayangi
2778,2779,2779,beruntung punya 2 papa hebat kamu nada
2779,2780,2780,kapan bisa potbar sama om dedy
2780,2781,2781,ayah dan papa terhebat
2781,2782,2782,jangan malu untuk mencium org tua kita selagi ada kesempatankarena sakit sekali jika ketika kita rindu ingin mencium org tua kita tapi sudah tiada
2782,2783,2783,2233 
2783,2784,2784,orang tua hebat melahirkan anak yg hebat
2784,2785,2785,anakku juga namanya nadaa
2785,2786,2786, manis banget dua bapaknya nada ini 
2786,2787,2787,ko ga tinggal breng sm nada jg bunda nya
2787,2788,2788,nada enak y punya dua ayah yg sangat menyayangi
2788,2789,2789,fixseperti biasamedia berita selebritilgs comot  tulis ulang narasi dr podcast ini 
2789,2790,2790,kalian berdua luar biasasalut
2790,2791,2791,mulya banget om dedi ini pesan untuk nada jangan sia2 kan kedua ayah nya
2791,2792,2792,persis kaya almarhum bapakutumor otak malah ada cairan di kepalanyaoperasi 3xsampe ganti2 rumah sakitsering lupaan jugaparahnya karena ngeyelpengen vakskn covidpadahal udah bisa naik motorgara2 temen2 suruh vaksin
2792,2793,2793,nada adalah contoh orang yg bersyukur dengan segala keadaan
2793,2794,2794,hadir
2794,2795,2795,nada mirip bgt 11 12 sm keponakan aku wajah suara ketawa nya cm beda nasib aja mudhan allah swt bs mmperbaiki nasibnya kya nada juga amiiin
2795,2796,2796,di momen iniharu y
2796,2797,2797,panutan banget om ded dari dulu  selalu ngikutin dari acara hitam putih  semoga kedepannya bisa jadi om ded 
2797,2798,2798,semoga niat baik keihklasan om ded dan mas beben semoga memjadi ibadah dan amal merka
2798,2799,2799,tau t five dan bbrp lagunya tapi gak tau personilnya
2799,2800,2800,beruntung sekali nadaada kakak dan papa yg luar biasa
2800,2801,2801,ayah nya nada kaya ayahku linglung padahal masih muda
2801,2802,2802,0901nari malah bukan ke nyanyi dia emang sekarang nada nyanyi pak nada nariiiii pak beneran ya emang ada bagian yg lupa syafakallah pak 
2802,2803,2803,nada makin cantik aja
2803,2804,2804,ini podcast isinya gak ada nangis2an tapi gua nontonnya malah nangis ntah kenapa tiap ayahnya nada ngomong ttg nada gua yg terharu apalagi ayahnya nada segitu sungkan dan berterimakasih nya ke om dedy 
2804,2805,2805,saya seorang ayah yang mempunyai 2 putri di rumah dan seorang ayah ga akan pernah merasakan ketakutan yang teramat sangat kalo mempunyai anak perempuanplissss anaku jangan terlalu cepatlah kalian dewasa 
2805,2806,2806,iya tau dr awal jg prnh dksh tau smnjak sm om ded biaya ortuny dbntu om ded tp kekny sekrg udh pure nada yg bntu
2806,2807,2807,njir mirip banget bapanya nada
2807,2808,2808,2 sosok ayah yang saling melengkapi untuk mendidik anak 
2808,2809,2809, love of my life gambaran dari cintanya ayah nada 
2809,2810,2810,om dedy hebat keluarga hebat tidak smua memiliki 2 bapak yg seperti ini
2810,2811,2811,nada beruntung punya kk kyk aska punya papah dan ayah yg baik punya bunda dan kak sabrina yg baik juga beruntung di kelilingi dan di jaga org baik
2811,2812,2812,duh netes lagi 
2812,2813,2813,jadi lucu ya pas bagian nyanyinya
2813,2814,2814,clipers2 tolong naikin lagu lagu tfive 
2814,2815,2815,orang baik akan allah balas dengan kebaikan
2815,2816,2816,beruntung banget nadapunya ayahpunya papa jgpunya kakak azka yg jagainsemoga kalian sll bahagiaa
2816,2817,2817,yaallah kang beben tfive 
2817,2818,2818,agak terharu sm ayah nada kerasa bgt tatapan sedih haru dan bahagia nya yang kecampur aduk
2818,2819,2819,nada nih dibanding 3 tahun lalu sekarang lebih berisi dan makin cantik saya suka pause video pas ada dianya kalau di acara pudhub karna asli se gemes itu muka skrang  kyaknya saya sedikit ada rasa deh ke nada wkwktapi disini kenapa sperti bungkuk gtu ya syang bgt tuh semoga nada baca ini trus di benerin posisi duduknya biar makin perfect lagi
2819,2820,2820,didikkan jmn dulusm jmn sekarang sngt jauh berbeda sngt tepat nadadi angkt ank sm om dedidn bp nya nada sngt baiksehat buat om dedi sekeluargadn buat nada ke depan nya tmbh suksesaamiinya  robal aalamiin
2820,2821,2821,ya allahbahagianya kluarga ini
2821,2822,2822,dibuat film bagus sih kayaknya 
2822,2823,2823,menyenangkan sekali obrolan iniiii
2823,2824,2824,terharu ngelihat anak sama ayahnya
2824,2825,2825,keren  beben gak memanfaatkam keadaan  contoh hebat seorang ayah  dan menitipkan dengan papa yg hebaaat 
2825,2826,2826,ya allah gw nonton ini senyum senyum bahagia tiba tiba kok netes air mata gw ajah bahagia banget liat nada di sayang di lindungin keluarga om ded gmn orang tua nada ya gmn perasaan bahagia nya liat nada sekarang
2826,2827,2827,om dedi memang baik sudah terbukti dan banyak teman dan membantu temansehat selalu aamiin
2827,2828,2828,ternyata nada mirip bspaknya yah
2828,2829,2829,nada punya ayah yang berjuang dan ayah yang menjaga
2829,2830,2830,ni bener2 nada disayang bgt ya
2830,2831,2831,dedy memang luar biasa  saya salut sama jiwa nya dedy gorbuzir
2831,2832,2832,sehat terus buat beben ayahnya nada semoga tfive jg bisa eksis lg di musik indonesia
2832,2833,2833,barakallah untuk semuanyaa  
2833,2834,2834,2215 the real pria tidak bercerita 
2834,2835,2835,nada putih bngt yaaaa
2835,2836,2836,dua orang laki2 yang sayang banget sama anak perempuannya 
2836,2837,2837,enak nya punya dua orang tua ayah dan papa beruntung nya nada bersyukur punya papa ayah kakak azka ka sabrina yg menjaga nada dengan sepenuh hati
2837,2838,2838,4210 moment excise yg ditunggu sama om ded  laa dida dida3x more than word  brasa keluar banget yaa om khodamnya  hihihiimasyaallah tabarokallah nada berbahagia dan bruntung banget  cus bisa makin grow up karya brsama ayah juga papahnya nich semangat jangan sia2in moment kebersamaan yg udh dimiliki yaa 
2838,2839,2839,jadi inget almarhum bokap kena tumor otak 9 bln berjuang 
2839,2840,2840,pasti ayah nada ga enak kalo minta tolong macam2 sebab anaknya diurus aja dia udah merasa berhutang budi
2840,2841,2841,balikin gak tuh hahaha
2841,2842,2842,realllll orang yg tau terima kasihhhhhh  jadi terharu banget liatnya 
2842,2843,2843,om ded bener bisa merasakan jadi seorang pria  menjaga perasaan tanpa menjatuhkan keren omsemoga ayah dan papah nada sehat dan panjang umur 
2843,2844,2844,azka keren bgt y jadi kakak jaga nada bgt salut sih sama om ded dengan pola asuh anak anakya ampe terbentuk sikap sikap seperti ini dan semangat ya ayah ben sehat sehat terus sering sering komunikasi sama nada ya
2844,2845,2845,gw baru tahu om ded bukan ayah kandung nya nada
2845,2846,2846,3500 betul banget om ded nangis2 pulang sambil laporan ke polisi ahahahahahaha
2846,2847,2847,ini yang aku tunggu
2847,2848,2848,
2848,2849,2849,enak nya nada punya papa punya ayah 
2849,2850,2850,
2850,2851,2851,calon istriku juga kena tumor otak 1 agustus kmaren meninggal setelah berjuang di ruang icu sekitar 20 jam setelah operasi besar pengangkatan tumornya
2851,2852,2852,masyaalloh mas dedy dn aska menjaga nada bngt sy snenggggg bngt dengere smga ayah nada dn kluarga ms dedi sht sllu aamiin 
2852,2853,2853,melihat candaan mereka koq aku jd terharu ya
2853,2854,2854,om ded terbaik memang
2854,2855,2855,agus suruh dengerin nih podcast
2855,2856,2856,saya salut dg prinsip bebensebagai seorang laki laki ga mau menyusahkan keluarga ataupun orang laintp saya lebih salut sama prilaku om deddymau menerima dan mengangkat nada sebagai anaknya yg papah nya dia kenal dg baik seorang teman yg baiksalut buat om deddy sama beben 
2856,2857,2857,nonton pas liat baru di post 32detik
2857,2858,2858,bener sih lakilaki itu nggak bercerita sehat2 om beben
2858,2859,2859,noted menit ke 2233
2859,2860,2860, kak nada bersukur di antara dua ayah yg sangat baik dan mnyayangi 
2860,2861,2861,nada dan azka juga cocok seperti saudara kandung adek kakak begitu pun dengan sabrina hampir sama persis dengan nada dari bentuk wajah sukses buat keluarga besar om deddy dan ayah kandung nada jalin terus silaturahminya
2861,2862,2862,sehat ayah nada
2862,2863,2863,beruntung sekali nanda punya keluarga seperti itu
2863,2864,2864,ayahnya gak ada manfaatin bgt ini yang dinamakan moral  malah gak enakan orgnya walau dtg masa2 sulit semoga nada selalu jd anak berbakti utk kedua org tua kandungnya dan selalu sayang sama papa deddy
2864,2865,2865,nada beruntung banget
2865,2866,2866,seneng banget liatnya ya ayah nada tau diri nada juga sayang sama ayahnya om ded terbaik sih semoga bisa terus harmonis tanpa drama2 yaaa
2866,2867,2867,4758 terharu denger kata2 ayah dana
2867,2868,2868,mirip bgt plek ketiplek muka nada n ayahnya
2868,2869,2869,semoga keduanya tetap menjadi ayah yg amanahbuat mas dedy teruskan mendidik keras terhadap anak2nya
2869,2870,2870,kamu beruntung nada di kelilingi 2 orang laki2 yang hebat dan sayang sama kamu  cintamu terpenuhi oleh 2 orang ini
2870,2871,2871,ya allah 2828 kok malah mewek om dedkeren bisa didik nada yang bukan anak kandungnya tapi rasa dan cintanya kaya ayah kandung
2871,2872,2872,anak baik dpt rejeki punya 2 ayah baik barakallahu fiikum
2872,2873,2873,ati jgn sampai fa lihat video ini om
2873,2874,2874,selamat siang semua
2874,2875,2875,berkah om dedslalu bantu sesama
2875,2876,2876,berkah om dedslalu bantu sesama
2876,2877,2877,lelaki itu emang dasarnya susah utk bercerita ya emang lelaki itu agak susah utk menceritakan masalahnya ke orang yg mereka cintai karna takut menyusahkan mereka itu cara lelaki mencintai keluarganya
2877,2878,2878,nada orangnya rendah hati mn pinter lg alhamdulillah ayah dan papa dedi sayang bangetsmg ayah nada sehat terus aamiin
2878,2879,2879,baru ngeh klo nada anaknya bassist tfive
2879,2880,2880,diantara the deddy deddy cahyadi dedi desta cuma dedi kempot yang bisa nyanyi
2880,2881,2881,semoga kang bheben lekas pulih lagi kesehatannya terima kasih om ded atas kebaikannya untuk nada dan keluarga sukses selalu untuk nada makin dewasa makin cantik dan tetap humble
2881,2882,2882,hangat banget
2882,2883,2883,agus sakit hati oom
2883,2884,2884,terharu bgt
2884,2885,2885,makasih banyak pph dedi udah undang ngobrol sama ayah  bismillah semoga sehat selalu semuanya nada anak baik alhamdulillah di kelilingi orang baik dan kk azka yang sangat sayang sama nada
2885,2886,2886,bahagia sllu sehat sllu buat semua nyaamiin
2886,2887,2887,
2887,2888,2888,ded angkat agus jd anak ded abis angkat lu banting
2888,2889,2889,komen ah
2889,2890,2890,best of father
2890,2891,2891,kenapa kecil ya suaranya
2891,2892,2892,ayah nada ini org baik
2892,2893,2893,masyallah sehat2 kalian amin
2893,2894,2894,persis kyk drama queen of tears mami jiwon sakit kayak gini
2894,2895,2895,azka syg bneran ke nada kya kkak kandung 
2895,2896,2896,ben hebat
2896,2897,2897,mks om ded
2897,2898,2898,happy bgt liat nada punya 2 orang tua yg hebat 
2898,2899,2899,gus liat gus laki gini gus gus bagus oyy
2899,2900,2900,papah nada positif banget vibes nya
2900,2901,2901,om ded sama anak perempuan lucu yaa
2901,2902,2902,basis t  five ayah nya
2902,2903,2903,salut sama ayah papa dan kaka azka saling menghormati menghargai dan menyayangi satu dgn yg lain sehat2 semua utk klrg ayah dan bunda beserta klrg om deddy seklrg
2903,2904,2904,ayah dan papah sama2 orang baik dan sayang nada
2904,2905,2905,baru liat ini ayahnyaom ded yg amanah dan bnar2 ngbantu n ngrawat nada ayahnya pun gk ngrasa yg saya loh ayah kandungnya saluttt sukses trus om ded
2905,2906,2906,bersyukurlah km nada bisa punya keluarga yg begitu protektifnya ke km mereka semua syg km  the best sih aska bisa sesayang  dan jaga banget km 
2906,2907,2907,saya bikin konten sepi mulu walaupun kontenku sepi tapi saya tetap semangat terus untuk kalian semua 
2907,2908,2908,
2908,2909,2909,beruntung nada
2909,2910,2910,nntonnya kok sedih ya
2910,2911,2911,bapakbapak tidak bercerita
2911,2912,2912,berarti ini udh berpisah ya kedua ortunya kok tinggal di bandung cuma sendiri g sama istri
2912,2913,2913,sneng bgt dngerinnya d protektifin sma kk   d syangin sma papasma ayahnya juga sehat2 nada sukses
2913,2914,2914,mirip cing abdel
2914,2915,2915,bahagianya nada punya ayah dan papa dimana keduanya orang baik
2915,2916,2916,definisi lelaki tidak bercerita 
2916,2917,2917,bahagia slalu orang baik
2917,2918,2918,mirippenyakit hong hein ngga siyg di queen of tears
2918,2919,2919,akhirnya
2919,2920,2920,om dedy orang baik menyayangi seseorang dan mencintai walaupun tidak sedarah dan itu ga mudah dilakukan bagi semua orang sih  om dedy keren sih  ga kebanyakan orang bisa setulus itu kalau bukan darah kandung sendiri
2920,2921,2921,kang beben ni tipe bener orang sunda banget ga enakan
2921,2922,2922,ikut senang sekali dgn podcast om ded cerita nada inimungkin krn gw punya anak cewek yg sangat dekat sm gw ya
2922,2923,2923,dua sosok ayah yg hebat
2923,2924,2924,im happy to your happiness guys
2924,2925,2925,yaallahsmoga papa nada 2nya  sehat seterusnyaaamiin ya robbal alaamiin
2925,2926,2926,doa kan y man temanortu ku sudah tiadasemoga mrk husnul khotimah  jd akhli syurga alfatihah utk ortu kita semua aamiin
2926,2927,2927,sungkeum buat om dedi 
2927,2928,2928,contoh yg baikayah angkat sama ayah kandungsemua kumpul jadi satu demi kebahagiaan nadaturut bahagia nada kamu beruntungkalau kk udah ga ada ayah
2928,2929,2929,semoga kalian sehat smuanya dan selalu dilindungi allah swt
2929,2930,2930,nada beruntung banget
2930,2931,2931,puji tuhan semoga om ben bisa pulih seoptimal mungkinsalut buat om ded yg menjalani hidup dengan penuh kasih dan aksi nyata
2931,2932,2932,keren sih didikan om dedy sma azka protect bngt sma nada beruntung bngt
2932,2933,2933,basiss ganteng nya t five di zaman
2933,2934,2934,om ded mungkin lupa kalo laki laki tidak bercerita
2934,2935,2935,trims bang ded satukata salut 
2935,2936,2936,aska perhatian dan sayank  bgt sama nada kerenn semua
2936,2937,2937,akibat dari diskriminasi dunia kerja di indonesia terhadap usia manusia sehingga bagi orang orang yang umurnya sudah tua mereka tidak bisa mendapatkan pekerjaan kecuali pekerjaan ngojek
